"Plant_Community","Sampling_Frame","Decimal_Latitude","Decimal_Longitude","GeodeticDatum","Date","Species_Code","Scientific_Name","Vernacular_Name","Life_Form"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"SPOAFR","Sporobolus africanus","rattail grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"SCHCON","Schizachyrium condensatum","beardgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"SCHCON","Schizachyrium condensatum","beardgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"SCHCON","Schizachyrium condensatum","beardgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"CENERY","Centaurium erythraea ssp. erythraea","bitter herb","Herb"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"SCHCON","Schizachyrium condensatum","beardgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"SCHCON","Schizachyrium condensatum","beardgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"SCHCON","Schizachyrium condensatum","beardgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"SCHCON","Schizachyrium condensatum","beardgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"SCHCON","Schizachyrium condensatum","beardgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"SPOAFR","Sporobolus africanus","rattail grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"SCHCON","Schizachyrium condensatum","beardgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"SCHCON","Schizachyrium condensatum","beardgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"SCHCON","Schizachyrium condensatum","beardgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"SCHCON","Schizachyrium condensatum","beardgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"SCHCON","Schizachyrium condensatum","beardgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"SCHCON","Schizachyrium condensatum","beardgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"SCHCON","Schizachyrium condensatum","beardgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"SCHCON","Schizachyrium condensatum","beardgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"SCHCON","Schizachyrium condensatum","beardgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"SCHCON","Schizachyrium condensatum","beardgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.303874,-155.564715,"EPSG: 4326",2022-09-13,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
