"samplingProtocol","year","custom_cycle","custom_unitCode","custom_plantCommunity","custom_samplingFrame","custom_transectType","custom_transectNumber","decimalLatitude","decimalLongitude","geodeticDatum","Date","recordedBy","eventRemarks","custom_segment","occurrenceRemarks","custom_coverClass","custom_dead","custom_cf","identificationQualifier","custom_speciesCode","scientificName","vernacularName","custom_lifeForm","establishmentMeans","custom_certified","custom_certifiedBy","custom_certifiedDate","eventID","locationID"
"Established Invasive Plant Species",2010,1,"HAVO","Wet Forest","Nahuku / East Rift","Fixed","1",19.386043,-155.229628,"EPSG: 4326","2010-11-15","Adam Mehlhorn | Bret Callaway | Daemerson Awong",NA,"0 - 20",NA,"2",0,0,NA,"MORFAY","Morella faya","fire tree","Tree","Non-Native",1,"Alison Ainsworth","2012-09-18","20110104121500-709037899.971008","20110104121020-533424019.813538"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","6",19.303874,-155.564715,"EPSG: 4326","2022-09-13","Brayden Pollvogt | Madison Jochum","Ran backwards from end. Moved all posts and recorded new coordinates.","440 - 460",NA,"1",0,0,NA,"HOLLAN","Holcus lanatus","common velvet grass","Grass","Non-Native",1,"Jake Gross","2024-12-30","20220915162903-110386848.449707","20110809101519-533424019.813538"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","6",19.303874,-155.564715,"EPSG: 4326","2022-09-13","Brayden Pollvogt | Madison Jochum","Ran backwards from end. Moved all posts and recorded new coordinates.","440 - 460",NA,"2",0,0,NA,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb","Non-Native",1,"Jake Gross","2024-12-30","20220915162903-110386848.449707","20110809101519-533424019.813538"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","6",19.303874,-155.564715,"EPSG: 4326","2022-09-13","Brayden Pollvogt | Madison Jochum","Ran backwards from end. Moved all posts and recorded new coordinates.","460 - 480",NA,"2",0,0,NA,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass","Non-Native",1,"Jake Gross","2024-12-30","20220915162903-110386848.449707","20110809101519-533424019.813538"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","6",19.303874,-155.564715,"EPSG: 4326","2022-09-13","Brayden Pollvogt | Madison Jochum","Ran backwards from end. Moved all posts and recorded new coordinates.","460 - 480",NA,"2",0,0,NA,"HOLLAN","Holcus lanatus","common velvet grass","Grass","Non-Native",1,"Jake Gross","2024-12-30","20220915162903-110386848.449707","20110809101519-533424019.813538"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","6",19.303874,-155.564715,"EPSG: 4326","2022-09-13","Brayden Pollvogt | Madison Jochum","Ran backwards from end. Moved all posts and recorded new coordinates.","460 - 480",NA,"2",0,0,NA,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb","Non-Native",1,"Jake Gross","2024-12-30","20220915162903-110386848.449707","20110809101519-533424019.813538"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","6",19.303874,-155.564715,"EPSG: 4326","2022-09-13","Brayden Pollvogt | Madison Jochum","Ran backwards from end. Moved all posts and recorded new coordinates.","480 - 500",NA,"1",0,0,NA,"HOLLAN","Holcus lanatus","common velvet grass","Grass","Non-Native",1,"Jake Gross","2024-12-30","20220915162903-110386848.449707","20110809101519-533424019.813538"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","6",19.303874,-155.564715,"EPSG: 4326","2022-09-13","Brayden Pollvogt | Madison Jochum","Ran backwards from end. Moved all posts and recorded new coordinates.","480 - 500",NA,"1",0,0,NA,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb","Non-Native",1,"Jake Gross","2024-12-30","20220915162903-110386848.449707","20110809101519-533424019.813538"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","6",19.303874,-155.564715,"EPSG: 4326","2022-09-13","Brayden Pollvogt | Madison Jochum","Ran backwards from end. Moved all posts and recorded new coordinates.","480 - 500",NA,"3",0,0,NA,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass","Non-Native",1,"Jake Gross","2024-12-30","20220915162903-110386848.449707","20110809101519-533424019.813538"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","7",19.312132,-155.560525,"EPSG: 4326","2022-09-12","Audrey Vinton | Brayden Pollvogt",NA,"0 - 20",NA,"1",0,0,NA,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb","Non-Native",1,"Jake Gross","2024-12-30","20220915160015-406062722.206116","20111020081549-300970494.747162"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","7",19.312132,-155.560525,"EPSG: 4326","2022-09-12","Audrey Vinton | Brayden Pollvogt",NA,"0 - 20",NA,"1",0,0,NA,"ERABRO","Eragrostis brownei","sheepgrass","Grass","Non-Native",1,"Jake Gross","2024-12-30","20220915160015-406062722.206116","20111020081549-300970494.747162"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","7",19.312132,-155.560525,"EPSG: 4326","2022-09-12","Audrey Vinton | Brayden Pollvogt",NA,"0 - 20",NA,"3",0,0,NA,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass","Non-Native",1,"Jake Gross","2024-12-30","20220915160015-406062722.206116","20111020081549-300970494.747162"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","7",19.312132,-155.560525,"EPSG: 4326","2022-09-12","Audrey Vinton | Brayden Pollvogt",NA,"20 - 40",NA,"2",0,0,NA,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass","Non-Native",1,"Jake Gross","2024-12-30","20220915160015-406062722.206116","20111020081549-300970494.747162"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","7",19.312132,-155.560525,"EPSG: 4326","2022-09-12","Audrey Vinton | Brayden Pollvogt",NA,"20 - 40",NA,"1",0,0,NA,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb","Non-Native",1,"Jake Gross","2024-12-30","20220915160015-406062722.206116","20111020081549-300970494.747162"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","7",19.312132,-155.560525,"EPSG: 4326","2022-09-12","Audrey Vinton | Brayden Pollvogt",NA,"40 - 60",NA,"2",0,0,NA,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass","Non-Native",1,"Jake Gross","2024-12-30","20220915160015-406062722.206116","20111020081549-300970494.747162"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","7",19.312132,-155.560525,"EPSG: 4326","2022-09-12","Audrey Vinton | Brayden Pollvogt",NA,"40 - 60",NA,"1",0,0,NA,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb","Non-Native",1,"Jake Gross","2024-12-30","20220915160015-406062722.206116","20111020081549-300970494.747162"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","7",19.312132,-155.560525,"EPSG: 4326","2022-09-12","Audrey Vinton | Brayden Pollvogt",NA,"40 - 60",NA,"1",0,0,NA,"ERABRO","Eragrostis brownei","sheepgrass","Grass","Non-Native",1,"Jake Gross","2024-12-30","20220915160015-406062722.206116","20111020081549-300970494.747162"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","7",19.312132,-155.560525,"EPSG: 4326","2022-09-12","Audrey Vinton | Brayden Pollvogt",NA,"40 - 60",NA,"1",0,0,NA,"HOLLAN","Holcus lanatus","common velvet grass","Grass","Non-Native",1,"Jake Gross","2024-12-30","20220915160015-406062722.206116","20111020081549-300970494.747162"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","7",19.312132,-155.560525,"EPSG: 4326","2022-09-12","Audrey Vinton | Brayden Pollvogt",NA,"60 - 80",NA,"2",0,0,NA,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass","Non-Native",1,"Jake Gross","2024-12-30","20220915160015-406062722.206116","20111020081549-300970494.747162"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","7",19.312132,-155.560525,"EPSG: 4326","2022-09-12","Audrey Vinton | Brayden Pollvogt",NA,"60 - 80",NA,"1",0,0,NA,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb","Non-Native",1,"Jake Gross","2024-12-30","20220915160015-406062722.206116","20111020081549-300970494.747162"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","7",19.312132,-155.560525,"EPSG: 4326","2022-09-12","Audrey Vinton | Brayden Pollvogt",NA,"60 - 80",NA,"1",0,0,NA,"ERABRO","Eragrostis brownei","sheepgrass","Grass","Non-Native",1,"Jake Gross","2024-12-30","20220915160015-406062722.206116","20111020081549-300970494.747162"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","7",19.312132,-155.560525,"EPSG: 4326","2022-09-12","Audrey Vinton | Brayden Pollvogt",NA,"80 - 100",NA,"1",0,0,NA,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb","Non-Native",1,"Jake Gross","2024-12-30","20220915160015-406062722.206116","20111020081549-300970494.747162"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","7",19.312132,-155.560525,"EPSG: 4326","2022-09-12","Audrey Vinton | Brayden Pollvogt",NA,"80 - 100",NA,"1",0,0,NA,"HOLLAN","Holcus lanatus","common velvet grass","Grass","Non-Native",1,"Jake Gross","2024-12-30","20220915160015-406062722.206116","20111020081549-300970494.747162"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","7",19.312132,-155.560525,"EPSG: 4326","2022-09-12","Audrey Vinton | Brayden Pollvogt",NA,"80 - 100",NA,"2",0,0,NA,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass","Non-Native",1,"Jake Gross","2024-12-30","20220915160015-406062722.206116","20111020081549-300970494.747162"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","7",19.312132,-155.560525,"EPSG: 4326","2022-09-12","Audrey Vinton | Brayden Pollvogt",NA,"80 - 100",NA,"1",0,0,NA,"ERABRO","Eragrostis brownei","sheepgrass","Grass","Non-Native",1,"Jake Gross","2024-12-30","20220915160015-406062722.206116","20111020081549-300970494.747162"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","7",19.312132,-155.560525,"EPSG: 4326","2022-09-12","Audrey Vinton | Brayden Pollvogt",NA,"100 - 120",NA,"1",0,0,NA,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb","Non-Native",1,"Jake Gross","2024-12-30","20220915160015-406062722.206116","20111020081549-300970494.747162"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","7",19.312132,-155.560525,"EPSG: 4326","2022-09-12","Audrey Vinton | Brayden Pollvogt",NA,"100 - 120",NA,"3",0,0,NA,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass","Non-Native",1,"Jake Gross","2024-12-30","20220915160015-406062722.206116","20111020081549-300970494.747162"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","7",19.312132,-155.560525,"EPSG: 4326","2022-09-12","Audrey Vinton | Brayden Pollvogt",NA,"100 - 120",NA,"1",0,0,NA,"ERABRO","Eragrostis brownei","sheepgrass","Grass","Non-Native",1,"Jake Gross","2024-12-30","20220915160015-406062722.206116","20111020081549-300970494.747162"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","7",19.312132,-155.560525,"EPSG: 4326","2022-09-12","Audrey Vinton | Brayden Pollvogt",NA,"100 - 120",NA,"1",0,0,NA,"HOLLAN","Holcus lanatus","common velvet grass","Grass","Non-Native",1,"Jake Gross","2024-12-30","20220915160015-406062722.206116","20111020081549-300970494.747162"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","7",19.312132,-155.560525,"EPSG: 4326","2022-09-12","Audrey Vinton | Brayden Pollvogt",NA,"120 - 140",NA,"1",0,0,NA,"CENERY","Centaurium erythraea ssp. erythraea","bitter herb","Herb","Non-Native",1,"Jake Gross","2024-12-30","20220915160015-406062722.206116","20111020081549-300970494.747162"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","7",19.312132,-155.560525,"EPSG: 4326","2022-09-12","Audrey Vinton | Brayden Pollvogt",NA,"120 - 140",NA,"1",0,0,NA,"HOLLAN","Holcus lanatus","common velvet grass","Grass","Non-Native",1,"Jake Gross","2024-12-30","20220915160015-406062722.206116","20111020081549-300970494.747162"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","7",19.312132,-155.560525,"EPSG: 4326","2022-09-12","Audrey Vinton | Brayden Pollvogt",NA,"120 - 140",NA,"1",0,0,NA,"ERABRO","Eragrostis brownei","sheepgrass","Grass","Non-Native",1,"Jake Gross","2024-12-30","20220915160015-406062722.206116","20111020081549-300970494.747162"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","7",19.312132,-155.560525,"EPSG: 4326","2022-09-12","Audrey Vinton | Brayden Pollvogt",NA,"120 - 140",NA,"1",0,0,NA,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb","Non-Native",1,"Jake Gross","2024-12-30","20220915160015-406062722.206116","20111020081549-300970494.747162"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","7",19.312132,-155.560525,"EPSG: 4326","2022-09-12","Audrey Vinton | Brayden Pollvogt",NA,"120 - 140",NA,"5",0,0,NA,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass","Non-Native",1,"Jake Gross","2024-12-30","20220915160015-406062722.206116","20111020081549-300970494.747162"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","7",19.312132,-155.560525,"EPSG: 4326","2022-09-12","Audrey Vinton | Brayden Pollvogt",NA,"140 - 160",NA,"1",0,0,NA,"ERABRO","Eragrostis brownei","sheepgrass","Grass","Non-Native",1,"Jake Gross","2024-12-30","20220915160015-406062722.206116","20111020081549-300970494.747162"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","7",19.312132,-155.560525,"EPSG: 4326","2022-09-12","Audrey Vinton | Brayden Pollvogt",NA,"140 - 160",NA,"1",0,0,NA,"CENERY","Centaurium erythraea ssp. erythraea","bitter herb","Herb","Non-Native",1,"Jake Gross","2024-12-30","20220915160015-406062722.206116","20111020081549-300970494.747162"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","7",19.312132,-155.560525,"EPSG: 4326","2022-09-12","Audrey Vinton | Brayden Pollvogt",NA,"140 - 160",NA,"1",0,0,NA,"HOLLAN","Holcus lanatus","common velvet grass","Grass","Non-Native",1,"Jake Gross","2024-12-30","20220915160015-406062722.206116","20111020081549-300970494.747162"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","7",19.312132,-155.560525,"EPSG: 4326","2022-09-12","Audrey Vinton | Brayden Pollvogt",NA,"140 - 160",NA,"1",0,0,NA,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb","Non-Native",1,"Jake Gross","2024-12-30","20220915160015-406062722.206116","20111020081549-300970494.747162"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","7",19.312132,-155.560525,"EPSG: 4326","2022-09-12","Audrey Vinton | Brayden Pollvogt",NA,"140 - 160",NA,"1",0,0,NA,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass","Non-Native",1,"Jake Gross","2024-12-30","20220915160015-406062722.206116","20111020081549-300970494.747162"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","7",19.312132,-155.560525,"EPSG: 4326","2022-09-12","Audrey Vinton | Brayden Pollvogt",NA,"160 - 180",NA,"1",0,0,NA,"ERABRO","Eragrostis brownei","sheepgrass","Grass","Non-Native",1,"Jake Gross","2024-12-30","20220915160015-406062722.206116","20111020081549-300970494.747162"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","7",19.312132,-155.560525,"EPSG: 4326","2022-09-12","Audrey Vinton | Brayden Pollvogt",NA,"160 - 180",NA,"1",0,0,NA,"HOLLAN","Holcus lanatus","common velvet grass","Grass","Non-Native",1,"Jake Gross","2024-12-30","20220915160015-406062722.206116","20111020081549-300970494.747162"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","7",19.312132,-155.560525,"EPSG: 4326","2022-09-12","Audrey Vinton | Brayden Pollvogt",NA,"160 - 180",NA,"1",0,0,NA,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb","Non-Native",1,"Jake Gross","2024-12-30","20220915160015-406062722.206116","20111020081549-300970494.747162"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","7",19.312132,-155.560525,"EPSG: 4326","2022-09-12","Audrey Vinton | Brayden Pollvogt",NA,"160 - 180",NA,"1",0,0,NA,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass","Non-Native",1,"Jake Gross","2024-12-30","20220915160015-406062722.206116","20111020081549-300970494.747162"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","7",19.312132,-155.560525,"EPSG: 4326","2022-09-12","Audrey Vinton | Brayden Pollvogt",NA,"180 - 200",NA,"1",0,0,NA,"HOLLAN","Holcus lanatus","common velvet grass","Grass","Non-Native",1,"Jake Gross","2024-12-30","20220915160015-406062722.206116","20111020081549-300970494.747162"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","7",19.312132,-155.560525,"EPSG: 4326","2022-09-12","Audrey Vinton | Brayden Pollvogt",NA,"180 - 200",NA,"1",0,0,NA,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb","Non-Native",1,"Jake Gross","2024-12-30","20220915160015-406062722.206116","20111020081549-300970494.747162"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","7",19.312132,-155.560525,"EPSG: 4326","2022-09-12","Audrey Vinton | Brayden Pollvogt",NA,"180 - 200",NA,"1",0,0,NA,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass","Non-Native",1,"Jake Gross","2024-12-30","20220915160015-406062722.206116","20111020081549-300970494.747162"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","7",19.312132,-155.560525,"EPSG: 4326","2022-09-12","Audrey Vinton | Brayden Pollvogt",NA,"180 - 200",NA,"1",0,0,NA,"ERABRO","Eragrostis brownei","sheepgrass","Grass","Non-Native",1,"Jake Gross","2024-12-30","20220915160015-406062722.206116","20111020081549-300970494.747162"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","7",19.312132,-155.560525,"EPSG: 4326","2022-09-12","Audrey Vinton | Brayden Pollvogt",NA,"200 - 220",NA,"1",0,0,NA,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb","Non-Native",1,"Jake Gross","2024-12-30","20220915160015-406062722.206116","20111020081549-300970494.747162"
"Established Invasive Plant Species",2022,3,"HAVO","Subalpine Shrubland","Mauna Loa","Fixed","7",19.312132,-155.560525,"EPSG: 4326","2022-09-12","Audrey Vinton | Brayden Pollvogt",NA,"200 - 220",NA,"1",0,0,NA,"HOLLAN","Holcus lanatus","common velvet grass","Grass","Non-Native",1,"Jake Gross","2024-12-30","20220915160015-406062722.206116","20111020081549-300970494.747162"
